"Sensitivity","Specificity","Pos Pred Value","Neg Pred Value","Precision","Recall","F1","Prevalence","Detection Rate","Detection Prevalence","Balanced Accuracy","Accuracy","AIC","Converged"
0.89,0.91,0.908163265306122,0.892156862745098,0.908163265306122,0.89,0.898989898989899,0.5,0.445,0.49,0.9,0.9,351.279576978423,1
0.92,0.865,0.872037914691943,0.915343915343915,0.872037914691943,0.92,0.895377128953771,0.5,0.46,0.5275,0.8925,0.8925,3283.75419146408,1
0.9,0.89,0.891089108910891,0.898989898989899,0.891089108910891,0.9,0.895522388059702,0.5,0.45,0.505,0.895,0.895,387.128355238157,1
0.945,0.93,0.931034482758621,0.944162436548223,0.931034482758621,0.945,0.937965260545906,0.5,0.4725,0.5075,0.9375,0.9375,338.918767342886,1
0.94,0.92,0.92156862745098,0.938775510204082,0.92156862745098,0.94,0.930693069306931,0.5,0.47,0.51,0.93,0.93,353.818028233953,1
0.925,0.92,0.920398009950249,0.924623115577889,0.920398009950249,0.925,0.922693266832918,0.5,0.4625,0.5025,0.9225,0.9225,341.715766330113,1
0.9,0.89,0.891089108910891,0.898989898989899,0.891089108910891,0.9,0.895522388059702,0.5,0.45,0.505,0.895,0.895,381.662254350271,1
0.94,0.92,0.92156862745098,0.938775510204082,0.92156862745098,0.94,0.930693069306931,0.5,0.47,0.51,0.93,0.93,358.502183987896,1
0.92,0.86,0.867924528301887,0.914893617021277,0.867924528301887,0.92,0.893203883495146,0.5,0.46,0.53,0.89,0.89,402.55525515844,1
0.915,0.895,0.897058823529412,0.913265306122449,0.897058823529412,0.915,0.905940594059406,0.5,0.4575,0.51,0.905,0.905,410.381787184311,1
0.88,0.86,0.862745098039216,0.877551020408163,0.862745098039216,0.88,0.871287128712871,0.5,0.44,0.51,0.87,0.87,408.562227300302,1
0.91,0.9,0.900990099009901,0.909090909090909,0.900990099009901,0.91,0.90547263681592,0.5,0.455,0.505,0.905,0.905,386.088053723569,1
0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.5,0.4375,0.5,0.875,0.875,411.535684199033,1
0.96,0.92,0.923076923076923,0.958333333333333,0.923076923076923,0.96,0.941176470588235,0.5,0.48,0.52,0.94,0.94,336.307464478475,1
0.915,0.89,0.892682926829268,0.912820512820513,0.892682926829268,0.915,0.903703703703704,0.5,0.4575,0.5125,0.9025,0.9025,375.066193070501,1
0.915,0.895,0.897058823529412,0.913265306122449,0.897058823529412,0.915,0.905940594059406,0.5,0.4575,0.51,0.905,0.905,357.190775711876,1
0.955,0.95,0.950248756218906,0.954773869346734,0.950248756218905,0.955,0.952618453865337,0.5,0.4775,0.5025,0.9525,0.9525,317.211340722835,1
0.88,0.915,0.911917098445596,0.884057971014493,0.911917098445596,0.88,0.895674300254453,0.5,0.44,0.4825,0.8975,0.8975,390.13854096982,1
0.925,0.895,0.898058252427185,0.922680412371134,0.898058252427185,0.925,0.911330049261084,0.5,0.4625,0.515,0.91,0.91,406.048836435394,1
0.91,0.885,0.887804878048781,0.907692307692308,0.88780487804878,0.91,0.898765432098765,0.5,0.455,0.5125,0.8975,0.8975,412.15110990968,1
0.865,0.855,0.856435643564356,0.863636363636364,0.856435643564356,0.865,0.860696517412935,0.5,0.4325,0.505,0.86,0.86,431.60735552138,1
0.93,0.91,0.911764705882353,0.928571428571429,0.911764705882353,0.93,0.920792079207921,0.5,0.465,0.51,0.92,0.92,365.892628138555,1
0.915,0.9,0.901477832512315,0.913705583756345,0.901477832512315,0.915,0.90818858560794,0.5,0.4575,0.5075,0.9075,0.9075,379.720923913064,1
0.915,0.92,0.919597989949749,0.915422885572139,0.919597989949749,0.915,0.917293233082707,0.5,0.4575,0.4975,0.9175,0.9175,355.41906787386,1
0.93,0.905,0.907317073170732,0.928205128205128,0.907317073170732,0.93,0.918518518518519,0.5,0.465,0.5125,0.9175,0.9175,383.415538607767,1
0.89,0.91,0.908163265306122,0.892156862745098,0.908163265306122,0.89,0.898989898989899,0.5,0.445,0.49,0.9,0.9,388.360659009062,1
0.865,0.855,0.856435643564356,0.863636363636364,0.856435643564356,0.865,0.860696517412935,0.5,0.4325,0.505,0.86,0.86,439.93893085605,1
0.86,0.855,0.855721393034826,0.85929648241206,0.855721393034826,0.86,0.85785536159601,0.5,0.43,0.5025,0.8575,0.8575,443.622036121597,1
0.965,0.945,0.946078431372549,0.964285714285714,0.946078431372549,0.965,0.955445544554455,0.5,0.4825,0.51,0.955,0.955,339.220458421925,1
0.905,0.915,0.914141414141414,0.905940594059406,0.914141414141414,0.905,0.909547738693467,0.5,0.4525,0.495,0.91,0.91,362.820928290237,1
0.86,0.895,0.89119170984456,0.864734299516908,0.89119170984456,0.86,0.875318066157761,0.5,0.43,0.4825,0.8775,0.8775,408.969155501787,1
0.905,0.9,0.900497512437811,0.904522613065327,0.900497512437811,0.905,0.902743142144638,0.5,0.4525,0.5025,0.9025,0.9025,386.399361604009,1
0.91,0.895,0.896551724137931,0.908629441624366,0.896551724137931,0.91,0.903225806451613,0.5,0.455,0.5075,0.9025,0.9025,407.270071538164,1
0.975,0.93,0.933014354066986,0.973821989528796,0.933014354066986,0.975,0.953545232273839,0.5,0.4875,0.5225,0.9525,0.9525,333.330347742008,1
0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.5,0.46,0.5,0.92,0.92,365.123721441938,1
0.875,0.915,0.911458333333333,0.879807692307692,0.911458333333333,0.875,0.892857142857143,0.5,0.4375,0.48,0.895,0.895,411.447027129513,1
0.915,0.92,0.919597989949749,0.915422885572139,0.919597989949749,0.915,0.917293233082707,0.5,0.4575,0.4975,0.9175,0.9175,362.326581559583,1
0.97,0.925,0.92822966507177,0.968586387434555,0.92822966507177,0.97,0.948655256723716,0.5,0.485,0.5225,0.9475,0.9475,327.797251616517,1
0.91,0.9,0.900990099009901,0.909090909090909,0.900990099009901,0.91,0.90547263681592,0.5,0.455,0.505,0.905,0.905,366.567876632789,1
0.93,0.89,0.894230769230769,0.927083333333333,0.894230769230769,0.93,0.911764705882353,0.5,0.465,0.52,0.91,0.91,397.184578978276,1
0.91,0.89,0.892156862745098,0.908163265306122,0.892156862745098,0.91,0.900990099009901,0.5,0.455,0.51,0.9,0.9,362.670330451596,1
0.865,0.84,0.84390243902439,0.861538461538461,0.84390243902439,0.865,0.854320987654321,0.5,0.4325,0.5125,0.8525,0.8525,437.969039084972,1
0.91,0.895,0.896551724137931,0.908629441624366,0.896551724137931,0.91,0.903225806451613,0.5,0.455,0.5075,0.9025,0.9025,389.108827766501,1
0.97,0.945,0.946341463414634,0.969230769230769,0.946341463414634,0.97,0.958024691358025,0.5,0.485,0.5125,0.9575,0.9575,306.977020336534,1
0.96,0.92,0.923076923076923,0.958333333333333,0.923076923076923,0.96,0.941176470588235,0.5,0.48,0.52,0.94,0.94,355.998517210306,1
0.895,0.865,0.868932038834951,0.891752577319588,0.868932038834951,0.895,0.881773399014778,0.5,0.4475,0.515,0.88,0.88,407.991566118872,1
0.9,0.88,0.882352941176471,0.897959183673469,0.882352941176471,0.9,0.891089108910891,0.5,0.45,0.51,0.89,0.89,397.944755326804,1
0.945,0.895,0.9,0.942105263157895,0.9,0.945,0.921951219512195,0.5,0.4725,0.525,0.92,0.92,388.001597506753,1
0.905,0.885,0.887254901960784,0.903061224489796,0.887254901960784,0.905,0.896039603960396,0.5,0.4525,0.51,0.895,0.895,392.233883067641,1
0.89,0.9,0.898989898989899,0.891089108910891,0.898989898989899,0.89,0.894472361809045,0.5,0.445,0.495,0.895,0.895,393.671422032761,1
0.87,0.885,0.883248730964467,0.87192118226601,0.883248730964467,0.87,0.876574307304786,0.5,0.435,0.4925,0.8775,0.8775,428.782192285623,1
0.9,0.915,0.913705583756345,0.901477832512315,0.913705583756345,0.9,0.906801007556675,0.5,0.45,0.4925,0.9075,0.9075,390.644121723946,1
0.855,0.85,0.850746268656717,0.85427135678392,0.850746268656716,0.855,0.85286783042394,0.5,0.4275,0.5025,0.8525,0.8525,4437.15109991582,1
0.915,0.89,0.892682926829268,0.912820512820513,0.892682926829268,0.915,0.903703703703704,0.5,0.4575,0.5125,0.9025,0.9025,374.908514798103,1
0.905,0.885,0.887254901960784,0.903061224489796,0.887254901960784,0.905,0.896039603960396,0.5,0.4525,0.51,0.895,0.895,414.488961539902,1
0.92,0.925,0.924623115577889,0.920398009950249,0.924623115577889,0.92,0.922305764411028,0.5,0.46,0.4975,0.9225,0.9225,392.144749787012,1
0.93,0.895,0.898550724637681,0.927461139896373,0.898550724637681,0.93,0.914004914004914,0.5,0.465,0.5175,0.9125,0.9125,341.094959329592,1
0.925,0.93,0.92964824120603,0.925373134328358,0.92964824120603,0.925,0.927318295739348,0.5,0.4625,0.4975,0.9275,0.9275,2274.5318965688,0
0.885,0.875,0.876237623762376,0.883838383838384,0.876237623762376,0.885,0.880597014925373,0.5,0.4425,0.505,0.88,0.88,433.863323962319,1
0.92,0.905,0.906403940886699,0.918781725888325,0.9064039408867,0.92,0.913151364764268,0.5,0.46,0.5075,0.9125,0.9125,391.381974933412,1
0.925,0.885,0.889423076923077,0.921875,0.889423076923077,0.925,0.906862745098039,0.5,0.4625,0.52,0.905,0.905,370.019146037636,1
0.95,0.93,0.931372549019608,0.948979591836735,0.931372549019608,0.95,0.940594059405941,0.5,0.475,0.51,0.94,0.94,317.712482579412,1
0.94,0.915,0.917073170731707,0.938461538461538,0.917073170731707,0.94,0.928395061728395,0.5,0.47,0.5125,0.9275,0.9275,360.792131081476,1
0.925,0.88,0.885167464114833,0.921465968586388,0.885167464114832,0.925,0.904645476772616,0.5,0.4625,0.5225,0.9025,0.9025,404.059813947905,1
0.89,0.88,0.881188118811881,0.888888888888889,0.881188118811881,0.89,0.885572139303483,0.5,0.445,0.505,0.885,0.885,395.893683476043,1
0.92,0.9,0.901960784313726,0.918367346938776,0.901960784313726,0.92,0.910891089108911,0.5,0.46,0.51,0.91,0.91,350.17845180144,1
0.905,0.885,0.887254901960784,0.903061224489796,0.887254901960784,0.905,0.896039603960396,0.5,0.4525,0.51,0.895,0.895,427.05884396999,1
0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.5,0.445,0.5,0.89,0.89,383.715189764748,1
0.915,0.935,0.933673469387755,0.916666666666667,0.933673469387755,0.915,0.924242424242424,0.5,0.4575,0.49,0.925,0.925,368.810710811473,1
0.875,0.865,0.866336633663366,0.873737373737374,0.866336633663366,0.875,0.870646766169154,0.5,0.4375,0.505,0.87,0.87,419.372991315725,1
0.92,0.905,0.906403940886699,0.918781725888325,0.9064039408867,0.92,0.913151364764268,0.5,0.46,0.5075,0.9125,0.9125,378.492786359745,1
0.93,0.9,0.902912621359223,0.927835051546392,0.902912621359223,0.93,0.916256157635468,0.5,0.465,0.515,0.915,0.915,375.676303300503,1
0.935,0.94,0.939698492462312,0.935323383084577,0.939698492462312,0.935,0.93734335839599,0.5,0.4675,0.4975,0.9375,0.9375,344.822069197479,1
0.905,0.88,0.882926829268293,0.902564102564103,0.882926829268293,0.905,0.893827160493827,0.5,0.4525,0.5125,0.8925,0.8925,415.510453436137,1
0.91,0.875,0.879227053140097,0.906735751295337,0.879227053140097,0.91,0.894348894348894,0.5,0.455,0.5175,0.8925,0.8925,403.477768338791,1
0.915,0.895,0.897058823529412,0.913265306122449,0.897058823529412,0.915,0.905940594059406,0.5,0.4575,0.51,0.905,0.905,375.141079575686,1
0.895,0.895,0.895,0.895,0.895,0.895,0.895,0.5,0.4475,0.5,0.895,0.895,408.022843324527,1
0.935,0.945,0.944444444444444,0.935643564356436,0.944444444444444,0.935,0.939698492462312,0.5,0.4675,0.495,0.94,0.94,328.999066017836,1
0.91,0.85,0.858490566037736,0.904255319148936,0.858490566037736,0.91,0.883495145631068,0.5,0.455,0.53,0.88,0.88,430.025685338103,1
0.945,0.925,0.926470588235294,0.943877551020408,0.926470588235294,0.945,0.935643564356436,0.5,0.4725,0.51,0.935,0.935,345.751097752944,1
0.915,0.895,0.897058823529412,0.913265306122449,0.897058823529412,0.915,0.905940594059406,0.5,0.4575,0.51,0.905,0.905,351.484241962274,1
0.935,0.91,0.91219512195122,0.933333333333333,0.91219512195122,0.935,0.923456790123457,0.5,0.4675,0.5125,0.9225,0.9225,369.971959436882,1
0.88,0.865,0.866995073891626,0.878172588832487,0.866995073891626,0.88,0.873449131513648,0.5,0.44,0.5075,0.8725,0.8725,421.375411224278,1
0.93,0.9,0.902912621359223,0.927835051546392,0.902912621359223,0.93,0.916256157635468,0.5,0.465,0.515,0.915,0.915,393.091172493737,1
0.95,0.94,0.940594059405941,0.94949494949495,0.940594059405941,0.95,0.945273631840796,0.5,0.475,0.505,0.945,0.945,296.390666864481,1
0.91,0.93,0.928571428571429,0.911764705882353,0.928571428571429,0.91,0.919191919191919,0.5,0.455,0.49,0.92,0.92,343.656887765608,1
0.935,0.95,0.949238578680203,0.935960591133005,0.949238578680203,0.935,0.942065491183879,0.5,0.4675,0.4925,0.9425,0.9425,324.836941243351,1
0.915,0.895,0.897058823529412,0.913265306122449,0.897058823529412,0.915,0.905940594059406,0.5,0.4575,0.51,0.905,0.905,393.506191577371,1
0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.5,0.455,0.5,0.91,0.91,386.179723603438,1
0.905,0.855,0.861904761904762,0.9,0.861904761904762,0.905,0.882926829268293,0.5,0.4525,0.525,0.88,0.88,437.500512224944,1
0.885,0.88,0.880597014925373,0.884422110552764,0.880597014925373,0.885,0.882793017456359,0.5,0.4425,0.5025,0.8825,0.8825,400.368019237837,1
0.89,0.86,0.864077669902913,0.88659793814433,0.864077669902913,0.89,0.876847290640394,0.5,0.445,0.515,0.875,0.875,427.80936357147,1
0.945,0.89,0.895734597156398,0.941798941798942,0.895734597156398,0.945,0.91970802919708,0.5,0.4725,0.5275,0.9175,0.9175,365.672945343663,1
0.89,0.885,0.885572139303483,0.889447236180904,0.885572139303483,0.89,0.887780548628429,0.5,0.445,0.5025,0.8875,0.8875,389.141773602409,1
0.95,0.925,0.926829268292683,0.948717948717949,0.926829268292683,0.95,0.938271604938272,0.5,0.475,0.5125,0.9375,0.9375,346.908978686116,1
0.895,0.9,0.899497487437186,0.895522388059702,0.899497487437186,0.895,0.897243107769424,0.5,0.4475,0.4975,0.8975,0.8975,388.01500363258,1
0.875,0.895,0.892857142857143,0.877450980392157,0.892857142857143,0.875,0.883838383838384,0.5,0.4375,0.49,0.885,0.885,409.047296803752,1
0.955,0.95,0.950248756218906,0.954773869346734,0.950248756218905,0.955,0.952618453865337,0.5,0.4775,0.5025,0.9525,0.9525,325.54399741324,1
0.95,0.94,0.940594059405941,0.94949494949495,0.940594059405941,0.95,0.945273631840796,0.5,0.475,0.505,0.945,0.945,329.050199979583,1
0.89,0.885,0.885572139303483,0.889447236180904,0.885572139303483,0.89,0.887780548628429,0.5,0.445,0.5025,0.8875,0.8875,395.146915541298,1
0.92,0.885,0.888888888888889,0.917098445595855,0.888888888888889,0.92,0.904176904176904,0.5,0.46,0.5175,0.9025,0.9025,398.934292515114,1
0.905,0.89,0.891625615763547,0.903553299492386,0.891625615763547,0.905,0.898263027295285,0.5,0.4525,0.5075,0.8975,0.8975,401.158482542299,1
0.88,0.91,0.907216494845361,0.883495145631068,0.907216494845361,0.88,0.893401015228426,0.5,0.44,0.485,0.895,0.895,395.682233900262,1
0.965,0.945,0.946078431372549,0.964285714285714,0.946078431372549,0.965,0.955445544554455,0.5,0.4825,0.51,0.955,0.955,316.960163787462,1
0.925,0.875,0.880952380952381,0.921052631578947,0.880952380952381,0.925,0.902439024390244,0.5,0.4625,0.525,0.9,0.9,399.810906328906,1
0.93,0.9,0.902912621359223,0.927835051546392,0.902912621359223,0.93,0.916256157635468,0.5,0.465,0.515,0.915,0.915,373.330534512853,1
0.935,0.9,0.903381642512077,0.932642487046632,0.903381642512077,0.935,0.918918918918919,0.5,0.4675,0.5175,0.9175,0.9175,393.977945345716,1
0.9,0.895,0.895522388059702,0.899497487437186,0.895522388059702,0.9,0.897755610972569,0.5,0.45,0.5025,0.8975,0.8975,390.807991958607,1
0.9,0.87,0.87378640776699,0.896907216494845,0.87378640776699,0.9,0.886699507389163,0.5,0.45,0.515,0.885,0.885,407.80700587088,1
0.88,0.875,0.875621890547264,0.879396984924623,0.875621890547264,0.88,0.877805486284289,0.5,0.44,0.5025,0.8775,0.8775,402.319519329287,1
0.91,0.885,0.887804878048781,0.907692307692308,0.88780487804878,0.91,0.898765432098765,0.5,0.455,0.5125,0.8975,0.8975,408.340942872284,1
0.915,0.865,0.871428571428571,0.910526315789474,0.871428571428571,0.915,0.892682926829268,0.5,0.4575,0.525,0.89,0.89,412.502246670845,1
0.88,0.89,0.888888888888889,0.881188118811881,0.888888888888889,0.88,0.884422110552764,0.5,0.44,0.495,0.885,0.885,415.921892472995,1
0.925,0.92,0.920398009950249,0.924623115577889,0.920398009950249,0.925,0.922693266832918,0.5,0.4625,0.5025,0.9225,0.9225,376.378811129544,1
0.945,0.93,0.931034482758621,0.944162436548223,0.931034482758621,0.945,0.937965260545906,0.5,0.4725,0.5075,0.9375,0.9375,339.657586996767,1
0.92,0.93,0.929292929292929,0.920792079207921,0.929292929292929,0.92,0.924623115577889,0.5,0.46,0.495,0.925,0.925,341.009955626801,1
0.9,0.86,0.865384615384615,0.895833333333333,0.865384615384615,0.9,0.882352941176471,0.5,0.45,0.52,0.88,0.88,406.06286108453,1
0.935,0.91,0.91219512195122,0.933333333333333,0.91219512195122,0.935,0.923456790123457,0.5,0.4675,0.5125,0.9225,0.9225,360.240051164632,1
0.945,0.91,0.91304347826087,0.94300518134715,0.91304347826087,0.945,0.928746928746929,0.5,0.4725,0.5175,0.9275,0.9275,376.754507313719,1
0.915,0.92,0.919597989949749,0.915422885572139,0.919597989949749,0.915,0.917293233082707,0.5,0.4575,0.4975,0.9175,0.9175,397.362305076453,1
0.895,0.905,0.904040404040404,0.896039603960396,0.904040404040404,0.895,0.899497487437186,0.5,0.4475,0.495,0.9,0.9,399.480371449197,1
0.845,0.855,0.853535353535353,0.846534653465347,0.853535353535353,0.845,0.849246231155779,0.5,0.4225,0.495,0.85,0.85,449.73757212094,1
0.93,0.91,0.911764705882353,0.928571428571429,0.911764705882353,0.93,0.920792079207921,0.5,0.465,0.51,0.92,0.92,366.620307452518,1
0.87,0.88,0.878787878787879,0.871287128712871,0.878787878787879,0.87,0.874371859296482,0.5,0.435,0.495,0.875,0.875,421.021071075115,1
0.95,0.935,0.935960591133005,0.949238578680203,0.935960591133005,0.95,0.942928039702233,0.5,0.475,0.5075,0.9425,0.9425,330.261637945404,1
0.935,0.925,0.925742574257426,0.934343434343434,0.925742574257426,0.935,0.930348258706468,0.5,0.4675,0.505,0.93,0.93,369.219599121291,1
0.92,0.91,0.910891089108911,0.919191919191919,0.910891089108911,0.92,0.915422885572139,0.5,0.46,0.505,0.915,0.915,353.588737073865,1
0.88,0.87,0.871287128712871,0.878787878787879,0.871287128712871,0.88,0.875621890547264,0.5,0.44,0.505,0.875,0.875,414.95961974442,1
0.895,0.895,0.895,0.895,0.895,0.895,0.895,0.5,0.4475,0.5,0.895,0.895,398.567484737286,1
0.91,0.9,0.900990099009901,0.909090909090909,0.900990099009901,0.91,0.90547263681592,0.5,0.455,0.505,0.905,0.905,375.54489941527,1
0.895,0.88,0.881773399014778,0.893401015228426,0.881773399014778,0.895,0.88833746898263,0.5,0.4475,0.5075,0.8875,0.8875,407.38816571322,1
0.88,0.86,0.862745098039216,0.877551020408163,0.862745098039216,0.88,0.871287128712871,0.5,0.44,0.51,0.87,0.87,436.309875953568,1
0.925,0.94,0.939086294416244,0.926108374384237,0.939086294416244,0.925,0.931989924433249,0.5,0.4625,0.4925,0.9325,0.9325,355.462088832109,1
0.91,0.915,0.914572864321608,0.91044776119403,0.914572864321608,0.91,0.912280701754386,0.5,0.455,0.4975,0.9125,0.9125,408.051644170758,1
0.915,0.925,0.924242424242424,0.915841584158416,0.924242424242424,0.915,0.919597989949749,0.5,0.4575,0.495,0.92,0.92,354.516526421445,1
0.945,0.945,0.945,0.945,0.945,0.945,0.945,0.5,0.4725,0.5,0.945,0.945,333.8869044395,1
0.925,0.92,0.920398009950249,0.924623115577889,0.920398009950249,0.925,0.922693266832918,0.5,0.4625,0.5025,0.9225,0.9225,349.65507609409,1
0.905,0.9,0.900497512437811,0.904522613065327,0.900497512437811,0.905,0.902743142144638,0.5,0.4525,0.5025,0.9025,0.9025,389.30527312281,1
0.91,0.885,0.887804878048781,0.907692307692308,0.88780487804878,0.91,0.898765432098765,0.5,0.455,0.5125,0.8975,0.8975,386.267713263279,1
0.88,0.9,0.897959183673469,0.882352941176471,0.897959183673469,0.88,0.888888888888889,0.5,0.44,0.49,0.89,0.89,442.028496287547,1
0.895,0.925,0.922680412371134,0.898058252427185,0.922680412371134,0.895,0.908629441624366,0.5,0.4475,0.485,0.91,0.91,358.52568586432,1
0.925,0.875,0.880952380952381,0.921052631578947,0.880952380952381,0.925,0.902439024390244,0.5,0.4625,0.525,0.9,0.9,380.296285011063,1
0.86,0.845,0.847290640394089,0.857868020304569,0.847290640394089,0.86,0.853598014888337,0.5,0.43,0.5075,0.8525,0.8525,440.446214994808,1
0.945,0.94,0.940298507462687,0.944723618090452,0.940298507462687,0.945,0.942643391521197,0.5,0.4725,0.5025,0.9425,0.9425,316.7107559292,1
0.925,0.895,0.898058252427185,0.922680412371134,0.898058252427185,0.925,0.911330049261084,0.5,0.4625,0.515,0.91,0.91,377.467597834074,1
0.93,0.905,0.907317073170732,0.928205128205128,0.907317073170732,0.93,0.918518518518519,0.5,0.465,0.5125,0.9175,0.9175,368.189982925687,1
0.89,0.885,0.885572139303483,0.889447236180904,0.885572139303483,0.89,0.887780548628429,0.5,0.445,0.5025,0.8875,0.8875,397.226627876457,1
0.915,0.875,0.879807692307692,0.911458333333333,0.879807692307692,0.915,0.897058823529412,0.5,0.4575,0.52,0.895,0.895,414.966707685917,1
0.9,0.85,0.857142857142857,0.894736842105263,0.857142857142857,0.9,0.878048780487805,0.5,0.45,0.525,0.875,0.875,460.997027222141,1
0.98,0.945,0.946859903381642,0.979274611398964,0.946859903381642,0.98,0.963144963144963,0.5,0.49,0.5175,0.9625,0.9625,313.024576064102,1
0.92,0.93,0.929292929292929,0.920792079207921,0.929292929292929,0.92,0.924623115577889,0.5,0.46,0.495,0.925,0.925,340.83139813814,1
0.87,0.875,0.874371859296482,0.870646766169154,0.874371859296482,0.87,0.87218045112782,0.5,0.435,0.4975,0.8725,0.8725,402.662415855807,1
0.895,0.895,0.895,0.895,0.895,0.895,0.895,0.5,0.4475,0.5,0.895,0.895,402.500050502841,1
0.9,0.86,0.865384615384615,0.895833333333333,0.865384615384615,0.9,0.882352941176471,0.5,0.45,0.52,0.88,0.88,425.565549081742,1
