"Sensitivity","Specificity","Pos Pred Value","Neg Pred Value","Precision","Recall","F1","Prevalence","Detection Rate","Detection Prevalence","Balanced Accuracy","Accuracy","AIC","Converged"
0.6,0.65,0.631578947368421,0.619047619047619,0.631578947368421,0.6,0.615384615384615,0.5,0.3,0.475,0.625,0.625,580.254093532234,1
0.605,0.71,0.675977653631285,0.642533936651584,0.675977653631285,0.605,0.638522427440633,0.5,0.3025,0.4475,0.6575,0.6575,566.302817171157,1
0.66,0.655,0.656716417910448,0.658291457286432,0.656716417910448,0.66,0.658354114713217,0.5,0.33,0.5025,0.6575,0.6575,570.464337721028,1
0.67,0.765,0.740331491712707,0.698630136986301,0.740331491712707,0.67,0.703412073490814,0.5,0.335,0.4525,0.7175,0.7175,540.590868098558,1
0.65,0.68,0.670103092783505,0.660194174757282,0.670103092783505,0.65,0.65989847715736,0.5,0.325,0.485,0.665,0.665,579.997376221537,1
0.685,0.675,0.678217821782178,0.681818181818182,0.678217821782178,0.685,0.681592039800995,0.5,0.3425,0.505,0.68,0.68,568.029317381562,1
0.62,0.71,0.681318681318681,0.651376146788991,0.681318681318681,0.62,0.649214659685864,0.5,0.31,0.455,0.665,0.665,583.320127788273,1
0.68,0.715,0.704663212435233,0.690821256038647,0.704663212435233,0.68,0.692111959287532,0.5,0.34,0.4825,0.6975,0.6975,541.340993360559,1
0.64,0.655,0.649746192893401,0.645320197044335,0.649746192893401,0.64,0.644836272040302,0.5,0.32,0.4925,0.6475,0.6475,580.947319563343,1
0.64,0.655,0.649746192893401,0.645320197044335,0.649746192893401,0.64,0.644836272040302,0.5,0.32,0.4925,0.6475,0.6475,582.49800245352,1
0.71,0.685,0.692682926829268,0.702564102564103,0.692682926829268,0.71,0.701234567901235,0.5,0.355,0.5125,0.6975,0.6975,554.411318011033,1
0.68,0.71,0.701030927835051,0.689320388349515,0.701030927835051,0.68,0.690355329949239,0.5,0.34,0.485,0.695,0.695,551.738329637907,1
0.63,0.675,0.659685863874346,0.645933014354067,0.659685863874346,0.63,0.644501278772379,0.5,0.315,0.4775,0.6525,0.6525,590.969651454887,1
0.67,0.675,0.673366834170854,0.671641791044776,0.673366834170854,0.67,0.671679197994988,0.5,0.335,0.4975,0.6725,0.6725,544.649755350034,1
0.62,0.655,0.642487046632124,0.632850241545894,0.642487046632124,0.62,0.631043256997455,0.5,0.31,0.4825,0.6375,0.6375,575.949279061332,1
0.62,0.66,0.645833333333333,0.634615384615385,0.645833333333333,0.62,0.63265306122449,0.5,0.31,0.48,0.64,0.64,584.793382663036,1
0.65,0.675,0.666666666666667,0.658536585365854,0.666666666666667,0.65,0.658227848101266,0.5,0.325,0.4875,0.6625,0.6625,567.339110816241,1
0.665,0.715,0.7,0.680952380952381,0.7,0.665,0.682051282051282,0.5,0.3325,0.475,0.69,0.69,555.545579751424,1
0.64,0.69,0.673684210526316,0.657142857142857,0.673684210526316,0.64,0.656410256410256,0.5,0.32,0.475,0.665,0.665,580.223871134473,1
0.665,0.67,0.668341708542714,0.666666666666667,0.668341708542714,0.665,0.666666666666667,0.5,0.3325,0.4975,0.6675,0.6675,553.670220530132,1
0.63,0.715,0.688524590163934,0.658986175115207,0.688524590163934,0.63,0.657963446475196,0.5,0.315,0.4575,0.6725,0.6725,575.391253684027,1
0.665,0.67,0.668341708542714,0.666666666666667,0.668341708542714,0.665,0.666666666666667,0.5,0.3325,0.4975,0.6675,0.6675,557.263295403307,1
0.595,0.655,0.632978723404255,0.617924528301887,0.632978723404255,0.595,0.61340206185567,0.5,0.2975,0.47,0.625,0.625,597.528071120205,1
0.655,0.68,0.671794871794872,0.663414634146342,0.671794871794872,0.655,0.663291139240506,0.5,0.3275,0.4875,0.6675,0.6675,569.884368697563,1
0.64,0.7,0.680851063829787,0.660377358490566,0.680851063829787,0.64,0.65979381443299,0.5,0.32,0.47,0.67,0.67,560.340302962591,1
0.68,0.695,0.690355329949239,0.684729064039409,0.690355329949239,0.68,0.685138539042821,0.5,0.34,0.4925,0.6875,0.6875,552.683995422776,1
0.585,0.695,0.657303370786517,0.626126126126126,0.657303370786517,0.585,0.619047619047619,0.5,0.2925,0.445,0.64,0.64,562.661358514589,1
0.695,0.68,0.684729064039409,0.690355329949239,0.684729064039409,0.695,0.689826302729528,0.5,0.3475,0.5075,0.6875,0.6875,569.855821620429,1
0.665,0.74,0.718918918918919,0.688372093023256,0.718918918918919,0.665,0.690909090909091,0.5,0.3325,0.4625,0.7025,0.7025,552.960136796643,1
0.62,0.68,0.659574468085106,0.641509433962264,0.659574468085106,0.62,0.639175257731959,0.5,0.31,0.47,0.65,0.65,585.890234856617,1
0.6,0.695,0.662983425414365,0.634703196347032,0.662983425414365,0.6,0.62992125984252,0.5,0.3,0.4525,0.6475,0.6475,556.914628721365,1
0.58,0.62,0.604166666666667,0.596153846153846,0.604166666666667,0.58,0.591836734693877,0.5,0.29,0.48,0.6,0.6,583.100058061065,1
0.645,0.695,0.678947368421053,0.661904761904762,0.678947368421053,0.645,0.661538461538461,0.5,0.3225,0.475,0.67,0.67,566.676627841309,1
0.65,0.66,0.656565656565657,0.653465346534653,0.656565656565657,0.65,0.653266331658292,0.5,0.325,0.495,0.655,0.655,571.762163528168,1
0.635,0.65,0.644670050761421,0.640394088669951,0.644670050761421,0.635,0.639798488664987,0.5,0.3175,0.4925,0.6425,0.6425,570.102430049926,1
0.585,0.64,0.619047619047619,0.606635071090047,0.619047619047619,0.585,0.601542416452442,0.5,0.2925,0.4725,0.6125,0.6125,593.840467339752,1
0.64,0.71,0.688172043010753,0.663551401869159,0.688172043010753,0.64,0.663212435233161,0.5,0.32,0.465,0.675,0.675,548.203465738346,1
0.605,0.67,0.647058823529412,0.629107981220657,0.647058823529412,0.605,0.625322997416021,0.5,0.3025,0.4675,0.6375,0.6375,592.331229473667,1
0.69,0.675,0.679802955665025,0.685279187817259,0.679802955665025,0.69,0.684863523573201,0.5,0.345,0.5075,0.6825,0.6825,573.23893184629,1
0.665,0.715,0.7,0.680952380952381,0.7,0.665,0.682051282051282,0.5,0.3325,0.475,0.69,0.69,536.656011088638,1
0.56,0.645,0.612021857923497,0.594470046082949,0.612021857923497,0.56,0.584856396866841,0.5,0.28,0.4575,0.6025,0.6025,594.394569645871,1
0.61,0.63,0.622448979591837,0.617647058823529,0.622448979591837,0.61,0.616161616161616,0.5,0.305,0.49,0.62,0.62,582.288895123718,1
0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.5,0.3425,0.5,0.685,0.685,560.018076929028,1
0.64,0.67,0.65979381443299,0.650485436893204,0.65979381443299,0.64,0.649746192893401,0.5,0.32,0.485,0.655,0.655,563.558295578818,1
0.715,0.71,0.711442786069652,0.71356783919598,0.711442786069652,0.715,0.713216957605985,0.5,0.3575,0.5025,0.7125,0.7125,557.195150108036,1
0.625,0.635,0.631313131313131,0.628712871287129,0.631313131313131,0.625,0.628140703517588,0.5,0.3125,0.495,0.63,0.63,562.338728492225,1
0.635,0.68,0.664921465968586,0.650717703349282,0.664921465968586,0.635,0.649616368286445,0.5,0.3175,0.4775,0.6575,0.6575,572.082894978425,1
0.65,0.755,0.726256983240223,0.683257918552036,0.726256983240223,0.65,0.686015831134565,0.5,0.325,0.4475,0.7025,0.7025,550.58994632022,1
0.595,0.685,0.653846153846154,0.628440366972477,0.653846153846154,0.595,0.62303664921466,0.5,0.2975,0.455,0.64,0.64,573.456156716217,1
0.675,0.685,0.681818181818182,0.678217821782178,0.681818181818182,0.675,0.678391959798995,0.5,0.3375,0.495,0.68,0.68,573.677144993294,1
0.595,0.65,0.62962962962963,0.616113744075829,0.62962962962963,0.595,0.611825192802057,0.5,0.2975,0.4725,0.6225,0.6225,601.955250026101,1
0.67,0.675,0.673366834170854,0.671641791044776,0.673366834170854,0.67,0.671679197994988,0.5,0.335,0.4975,0.6725,0.6725,562.811603488896,1
0.615,0.67,0.650793650793651,0.635071090047393,0.650793650793651,0.615,0.632390745501285,0.5,0.3075,0.4725,0.6425,0.6425,593.918279171787,1
0.58,0.755,0.703030303030303,0.642553191489362,0.703030303030303,0.58,0.635616438356164,0.5,0.29,0.4125,0.6675,0.6675,576.870225273535,1
0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.5,0.36,0.5,0.72,0.72,542.975129009338,1
0.67,0.65,0.656862745098039,0.663265306122449,0.656862745098039,0.67,0.663366336633663,0.5,0.335,0.51,0.66,0.66,590.091194537946,1
0.675,0.69,0.685279187817259,0.679802955665025,0.685279187817259,0.675,0.680100755667506,0.5,0.3375,0.4925,0.6825,0.6825,553.022196221624,1
0.63,0.665,0.652849740932642,0.642512077294686,0.652849740932642,0.63,0.641221374045801,0.5,0.315,0.4825,0.6475,0.6475,568.520602428447,1
0.58,0.68,0.644444444444444,0.618181818181818,0.644444444444444,0.58,0.610526315789474,0.5,0.29,0.45,0.63,0.63,562.974514885087,1
0.66,0.68,0.673469387755102,0.666666666666667,0.673469387755102,0.66,0.666666666666667,0.5,0.33,0.49,0.67,0.67,599.582655863391,1
0.61,0.73,0.693181818181818,0.651785714285714,0.693181818181818,0.61,0.648936170212766,0.5,0.305,0.44,0.67,0.67,557.533208162995,1
0.635,0.665,0.654639175257732,0.645631067961165,0.654639175257732,0.635,0.644670050761421,0.5,0.3175,0.485,0.65,0.65,562.129788644519,1
0.63,0.675,0.659685863874346,0.645933014354067,0.659685863874346,0.63,0.644501278772379,0.5,0.315,0.4775,0.6525,0.6525,573.455886463706,1
0.665,0.68,0.6751269035533,0.669950738916256,0.6751269035533,0.665,0.670025188916877,0.5,0.3325,0.4925,0.6725,0.6725,554.330241908245,1
0.62,0.73,0.696629213483146,0.657657657657658,0.696629213483146,0.62,0.656084656084656,0.5,0.31,0.445,0.675,0.675,575.761527551076,1
0.65,0.665,0.65989847715736,0.655172413793103,0.65989847715736,0.65,0.654911838790932,0.5,0.325,0.4925,0.6575,0.6575,579.134643970108,1
0.66,0.68,0.673469387755102,0.666666666666667,0.673469387755102,0.66,0.666666666666667,0.5,0.33,0.49,0.67,0.67,562.252682742132,1
0.625,0.715,0.686813186813187,0.655963302752294,0.686813186813187,0.625,0.654450261780105,0.5,0.3125,0.455,0.67,0.67,556.172654544906,1
0.645,0.66,0.654822335025381,0.650246305418719,0.654822335025381,0.645,0.649874055415617,0.5,0.3225,0.4925,0.6525,0.6525,561.510907418132,1
0.645,0.67,0.661538461538462,0.653658536585366,0.661538461538462,0.645,0.653164556962025,0.5,0.3225,0.4875,0.6575,0.6575,577.416124817507,1
0.61,0.64,0.628865979381443,0.621359223300971,0.628865979381443,0.61,0.619289340101523,0.5,0.305,0.485,0.625,0.625,579.605107822523,1
0.655,0.72,0.700534759358289,0.676056338028169,0.700534759358289,0.655,0.677002583979328,0.5,0.3275,0.4675,0.6875,0.6875,548.609390060954,1
0.705,0.69,0.694581280788177,0.700507614213198,0.694581280788177,0.705,0.699751861042184,0.5,0.3525,0.5075,0.6975,0.6975,570.917719280726,1
0.615,0.705,0.675824175824176,0.646788990825688,0.675824175824176,0.615,0.643979057591623,0.5,0.3075,0.455,0.66,0.66,584.447304156736,1
0.63,0.7,0.67741935483871,0.654205607476636,0.67741935483871,0.63,0.652849740932642,0.5,0.315,0.465,0.665,0.665,583.059180463899,1
0.66,0.64,0.647058823529412,0.653061224489796,0.647058823529412,0.66,0.653465346534653,0.5,0.33,0.51,0.65,0.65,584.752777314035,1
0.645,0.685,0.671875,0.658653846153846,0.671875,0.645,0.658163265306122,0.5,0.3225,0.48,0.665,0.665,540.06024341326,1
0.66,0.725,0.705882352941177,0.68075117370892,0.705882352941177,0.66,0.682170542635659,0.5,0.33,0.4675,0.6925,0.6925,539.549647006726,1
0.625,0.705,0.679347826086957,0.652777777777778,0.679347826086957,0.625,0.651041666666667,0.5,0.3125,0.46,0.665,0.665,558.159958960179,1
0.67,0.68,0.676767676767677,0.673267326732673,0.676767676767677,0.67,0.673366834170854,0.5,0.335,0.495,0.675,0.675,556.006096332414,1
0.62,0.655,0.642487046632124,0.632850241545894,0.642487046632124,0.62,0.631043256997455,0.5,0.31,0.4825,0.6375,0.6375,574.45329845819,1
0.695,0.69,0.691542288557214,0.693467336683417,0.691542288557214,0.695,0.693266832917706,0.5,0.3475,0.5025,0.6925,0.6925,560.903035273645,1
0.71,0.695,0.699507389162561,0.705583756345178,0.699507389162562,0.71,0.704714640198511,0.5,0.355,0.5075,0.7025,0.7025,568.493856220847,1
0.615,0.655,0.640625,0.629807692307692,0.640625,0.615,0.627551020408163,0.5,0.3075,0.48,0.635,0.635,559.039877422062,1
0.69,0.67,0.676470588235294,0.683673469387755,0.676470588235294,0.69,0.683168316831683,0.5,0.345,0.51,0.68,0.68,565.179547259157,1
0.695,0.665,0.674757281553398,0.685567010309278,0.674757281553398,0.695,0.684729064039409,0.5,0.3475,0.515,0.68,0.68,548.214007599004,1
0.605,0.715,0.679775280898876,0.644144144144144,0.679775280898876,0.605,0.64021164021164,0.5,0.3025,0.445,0.66,0.66,558.256840743736,1
0.575,0.685,0.646067415730337,0.617117117117117,0.646067415730337,0.575,0.608465608465608,0.5,0.2875,0.445,0.63,0.63,579.385331042762,1
0.68,0.715,0.704663212435233,0.690821256038647,0.704663212435233,0.68,0.692111959287532,0.5,0.34,0.4825,0.6975,0.6975,569.500500086605,1
0.655,0.745,0.71978021978022,0.68348623853211,0.71978021978022,0.655,0.68586387434555,0.5,0.3275,0.455,0.7,0.7,553.159255904773,1
0.615,0.7,0.672131147540984,0.645161290322581,0.672131147540984,0.615,0.642297650130548,0.5,0.3075,0.4575,0.6575,0.6575,580.139618916447,1
0.62,0.695,0.67027027027027,0.646511627906977,0.67027027027027,0.62,0.644155844155844,0.5,0.31,0.4625,0.6575,0.6575,563.201148289219,1
0.65,0.685,0.673575129533679,0.66183574879227,0.673575129533679,0.65,0.661577608142494,0.5,0.325,0.4825,0.6675,0.6675,578.319960380128,1
0.595,0.65,0.62962962962963,0.616113744075829,0.62962962962963,0.595,0.611825192802057,0.5,0.2975,0.4725,0.6225,0.6225,567.740776757725,1
0.695,0.73,0.72020725388601,0.705314009661836,0.72020725388601,0.695,0.707379134860051,0.5,0.3475,0.4825,0.7125,0.7125,557.89832283563,1
0.65,0.685,0.673575129533679,0.66183574879227,0.673575129533679,0.65,0.661577608142494,0.5,0.325,0.4825,0.6675,0.6675,574.229492415091,1
0.635,0.7,0.679144385026738,0.657276995305164,0.679144385026738,0.635,0.656330749354005,0.5,0.3175,0.4675,0.6675,0.6675,577.253658990843,1
0.66,0.665,0.663316582914573,0.661691542288557,0.663316582914573,0.66,0.661654135338346,0.5,0.33,0.4975,0.6625,0.6625,562.808908099671,1
0.575,0.66,0.628415300546448,0.608294930875576,0.628415300546448,0.575,0.600522193211488,0.5,0.2875,0.4575,0.6175,0.6175,593.251672487366,1
0.625,0.635,0.631313131313131,0.628712871287129,0.631313131313131,0.625,0.628140703517588,0.5,0.3125,0.495,0.63,0.63,587.738547406157,1
0.675,0.7,0.692307692307692,0.682926829268293,0.692307692307692,0.675,0.683544303797468,0.5,0.3375,0.4875,0.6875,0.6875,544.583145037944,1
0.625,0.685,0.664893617021277,0.64622641509434,0.664893617021277,0.625,0.644329896907217,0.5,0.3125,0.47,0.655,0.655,577.91029527194,1
0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.5,0.335,0.5,0.67,0.67,580.400465715162,1
0.63,0.705,0.681081081081081,0.655813953488372,0.681081081081081,0.63,0.654545454545455,0.5,0.315,0.4625,0.6675,0.6675,560.313395367726,1
0.635,0.65,0.644670050761421,0.640394088669951,0.644670050761421,0.635,0.639798488664987,0.5,0.3175,0.4925,0.6425,0.6425,583.967941993429,1
0.69,0.72,0.711340206185567,0.699029126213592,0.711340206185567,0.69,0.700507614213198,0.5,0.345,0.485,0.705,0.705,539.446637352051,1
0.65,0.71,0.691489361702128,0.669811320754717,0.691489361702128,0.65,0.670103092783505,0.5,0.325,0.47,0.68,0.68,564.103011900348,1
0.655,0.69,0.678756476683938,0.666666666666667,0.678756476683938,0.655,0.666666666666667,0.5,0.3275,0.4825,0.6725,0.6725,564.349617382362,1
0.665,0.675,0.671717171717172,0.668316831683168,0.671717171717172,0.665,0.668341708542714,0.5,0.3325,0.495,0.67,0.67,568.904130393152,1
0.655,0.695,0.682291666666667,0.668269230769231,0.682291666666667,0.655,0.668367346938775,0.5,0.3275,0.48,0.675,0.675,564.840830331651,1
0.72,0.745,0.738461538461539,0.726829268292683,0.738461538461539,0.72,0.729113924050633,0.5,0.36,0.4875,0.7325,0.7325,562.095400080796,1
0.675,0.705,0.695876288659794,0.684466019417476,0.695876288659794,0.675,0.685279187817259,0.5,0.3375,0.485,0.69,0.69,570.913159694508,1
0.67,0.695,0.687179487179487,0.678048780487805,0.687179487179487,0.67,0.678481012658228,0.5,0.335,0.4875,0.6825,0.6825,567.795629791055,1
0.635,0.685,0.668421052631579,0.652380952380952,0.668421052631579,0.635,0.651282051282051,0.5,0.3175,0.475,0.66,0.66,570.643551122238,1
0.645,0.7,0.682539682539683,0.663507109004739,0.682539682539683,0.645,0.663239074550129,0.5,0.3225,0.4725,0.6725,0.6725,569.454760339311,1
0.61,0.685,0.659459459459459,0.637209302325581,0.659459459459459,0.61,0.633766233766234,0.5,0.305,0.4625,0.6475,0.6475,560.541808593588,1
0.665,0.68,0.6751269035533,0.669950738916256,0.6751269035533,0.665,0.670025188916877,0.5,0.3325,0.4925,0.6725,0.6725,571.757638964793,1
0.725,0.7,0.707317073170732,0.717948717948718,0.707317073170732,0.725,0.716049382716049,0.5,0.3625,0.5125,0.7125,0.7125,527.734956074406,1
0.615,0.665,0.647368421052632,0.633333333333333,0.647368421052632,0.615,0.630769230769231,0.5,0.3075,0.475,0.64,0.64,582.370947445573,1
0.62,0.69,0.666666666666667,0.644859813084112,0.666666666666667,0.62,0.642487046632124,0.5,0.31,0.465,0.655,0.655,571.23689006346,1
0.63,0.645,0.639593908629442,0.635467980295566,0.639593908629442,0.63,0.634760705289673,0.5,0.315,0.4925,0.6375,0.6375,577.662272926337,1
0.58,0.675,0.640883977900553,0.616438356164383,0.640883977900553,0.58,0.608923884514436,0.5,0.29,0.4525,0.6275,0.6275,591.050825338884,1
0.595,0.685,0.653846153846154,0.628440366972477,0.653846153846154,0.595,0.62303664921466,0.5,0.2975,0.455,0.64,0.64,569.93433800371,1
0.635,0.69,0.671957671957672,0.654028436018957,0.671957671957672,0.635,0.652956298200514,0.5,0.3175,0.4725,0.6625,0.6625,557.293893195941,1
0.645,0.67,0.661538461538462,0.653658536585366,0.661538461538462,0.645,0.653164556962025,0.5,0.3225,0.4875,0.6575,0.6575,567.346071588171,1
0.605,0.645,0.630208333333333,0.620192307692308,0.630208333333333,0.605,0.61734693877551,0.5,0.3025,0.48,0.625,0.625,575.885492864924,1
0.635,0.69,0.671957671957672,0.654028436018957,0.671957671957672,0.635,0.652956298200514,0.5,0.3175,0.4725,0.6625,0.6625,559.948161905568,1
0.67,0.705,0.694300518134715,0.681159420289855,0.694300518134715,0.67,0.681933842239186,0.5,0.335,0.4825,0.6875,0.6875,575.730550611975,1
0.665,0.695,0.685567010309278,0.674757281553398,0.685567010309278,0.665,0.6751269035533,0.5,0.3325,0.485,0.68,0.68,566.078652303614,1
0.645,0.66,0.654822335025381,0.650246305418719,0.654822335025381,0.645,0.649874055415617,0.5,0.3225,0.4925,0.6525,0.6525,585.81813416054,1
0.62,0.735,0.700564971751412,0.659192825112108,0.700564971751412,0.62,0.657824933687003,0.5,0.31,0.4425,0.6775,0.6775,566.593394628848,1
0.585,0.675,0.642857142857143,0.619266055045872,0.642857142857143,0.585,0.612565445026178,0.5,0.2925,0.455,0.63,0.63,570.80141877615,1
0.625,0.705,0.679347826086957,0.652777777777778,0.679347826086957,0.625,0.651041666666667,0.5,0.3125,0.46,0.665,0.665,579.571134037216,1
0.61,0.67,0.648936170212766,0.632075471698113,0.648936170212766,0.61,0.628865979381443,0.5,0.305,0.47,0.64,0.64,572.784073153189,1
0.65,0.685,0.673575129533679,0.66183574879227,0.673575129533679,0.65,0.661577608142494,0.5,0.325,0.4825,0.6675,0.6675,566.743802296153,1
0.65,0.645,0.646766169154229,0.648241206030151,0.646766169154229,0.65,0.648379052369077,0.5,0.325,0.5025,0.6475,0.6475,588.539642824414,1
0.625,0.71,0.683060109289617,0.654377880184332,0.683060109289617,0.625,0.652741514360313,0.5,0.3125,0.4575,0.6675,0.6675,561.142670796066,1
0.61,0.705,0.674033149171271,0.643835616438356,0.674033149171271,0.61,0.640419947506562,0.5,0.305,0.4525,0.6575,0.6575,549.965183006618,1
0.625,0.66,0.647668393782383,0.63768115942029,0.647668393782383,0.625,0.636132315521628,0.5,0.3125,0.4825,0.6425,0.6425,580.373208983243,1
0.69,0.665,0.673170731707317,0.682051282051282,0.673170731707317,0.69,0.681481481481481,0.5,0.345,0.5125,0.6775,0.6775,551.168071549803,1
0.64,0.68,0.666666666666667,0.653846153846154,0.666666666666667,0.64,0.653061224489796,0.5,0.32,0.48,0.66,0.66,563.037230134148,1
0.64,0.74,0.711111111111111,0.672727272727273,0.711111111111111,0.64,0.673684210526316,0.5,0.32,0.45,0.69,0.69,580.999975759708,1
0.61,0.685,0.659459459459459,0.637209302325581,0.659459459459459,0.61,0.633766233766234,0.5,0.305,0.4625,0.6475,0.6475,580.21121721287,1
0.61,0.69,0.66304347826087,0.638888888888889,0.66304347826087,0.61,0.635416666666667,0.5,0.305,0.46,0.65,0.65,572.819026531222,1
0.68,0.725,0.712041884816754,0.69377990430622,0.712041884816754,0.68,0.695652173913043,0.5,0.34,0.4775,0.7025,0.7025,531.192004517099,1
0.64,0.72,0.695652173913043,0.666666666666667,0.695652173913043,0.64,0.666666666666667,0.5,0.32,0.46,0.68,0.68,567.347632881073,1
0.66,0.65,0.653465346534653,0.656565656565657,0.653465346534653,0.66,0.656716417910448,0.5,0.33,0.505,0.655,0.655,584.603483546255,1
0.625,0.705,0.679347826086957,0.652777777777778,0.679347826086957,0.625,0.651041666666667,0.5,0.3125,0.46,0.665,0.665,560.577501825652,1
0.605,0.67,0.647058823529412,0.629107981220657,0.647058823529412,0.605,0.625322997416021,0.5,0.3025,0.4675,0.6375,0.6375,581.699629625714,1
0.685,0.72,0.709844559585492,0.695652173913043,0.709844559585492,0.685,0.697201017811705,0.5,0.3425,0.4825,0.7025,0.7025,533.428534946043,1
0.66,0.68,0.673469387755102,0.666666666666667,0.673469387755102,0.66,0.666666666666667,0.5,0.33,0.49,0.67,0.67,566.268953226648,1
0.655,0.735,0.71195652173913,0.680555555555555,0.71195652173913,0.655,0.682291666666667,0.5,0.3275,0.46,0.695,0.695,565.559614530959,1
